,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
37147,37147,292030,The Witcher 3: Wild Hunt,79907952,russian,cool,1606334170,1606334170,True,0,0,0.0,0,True,False,False,76561198010873251,26,3,12409.0,0.0,11037.0,1607618575.0
88567,88567,292030,The Witcher 3: Wild Hunt,71375248,english,One of the best game ever made. Absolutely stunning side quests and a very good story. Lovable game. Cheers,1593154680,1593154680,True,0,0,0.0,0,True,False,False,76561199046037328,5,2,3294.0,0.0,938.0,1602571170.0
10443,10443,292030,The Witcher 3: Wild Hunt,83557023,turkish,üzerimde etki bırakan oyunlardan biri.Çoğu oyuncunun tecrübe etmesi gereken bir oyun,1609326574,1609326574,True,1,0,0.523809552192688,0,True,False,False,76561198403980777,25,2,5897.0,0.0,5897.0,1606494433.0
45247,45247,292030,The Witcher 3: Wild Hunt,78521123,schinese,"好东西
",1604231396,1604231396,True,0,0,0.0,0,True,False,False,76561199087821920,6,1,963.0,0.0,963.0,1604231390.0
74435,74435,292030,The Witcher 3: Wild Hunt,73337752,schinese,真是好游戏，剧情十分丰富，人物刻画得特别饱满，但是不要太沉迷于收集要素，那样会导致剧情断档，,1595814425,1595814425,True,0,0,0.0,0,True,False,False,76561199071918834,7,3,8174.0,1002.0,2108.0,1611119542.0
21599,21599,292030,The Witcher 3: Wild Hunt,81906524,brazilian,foda,1607539526,1607539526,True,0,0,0.0,0,True,False,False,76561198333397072,10,1,2575.0,226.0,1626.0,1611098664.0
53726,53726,292030,The Witcher 3: Wild Hunt,76750502,russian,ОХУЕНАЯ ИГРА СОВЕТУЮ ЕСЛИ СЛАБЫЙ ПК НЕ БЕРИТЕ ЗАВИСАНИЕ БУДЕТ,1601364337,1601364337,True,0,0,0.0,0,True,False,False,76561198213335493,58,5,35267.0,0.0,30678.0,1607615947.0
26083,26083,292030,The Witcher 3: Wild Hunt,81305166,english,gud,1606785103,1606785103,True,0,0,0.0,0,True,False,False,76561198131722389,807,5,868.0,0.0,868.0,1606785018.0
13043,13043,292030,The Witcher 3: Wild Hunt,83194358,russian,Лучшая игра во вселенной в своем жанре.,1608983902,1608983902,True,0,0,0.0,0,True,False,False,76561197983372770,445,18,8786.0,0.0,8786.0,1466989813.0
64118,64118,292030,The Witcher 3: Wild Hunt,75216034,swedish,"Good story, And kewl boobies! <3",1598873775,1598873775,True,0,0,0.0,0,False,False,False,76561198070531039,195,34,5178.0,0.0,1521.0,1607513880.0
36700,36700,292030,The Witcher 3: Wild Hunt,79961761,brazilian,Simplesmente Incrível. História e gráficos 10/10,1606338893,1606338893,True,0,0,0.0,0,True,False,False,76561198144083608,325,17,3782.0,0.0,3772.0,1608165477.0
84953,84953,292030,The Witcher 3: Wild Hunt,71855055,english,"possibly the best game i have ever played.
",1593666505,1593666505,True,0,0,0.0,0,True,False,False,76561198110864608,41,1,5346.0,0.0,5336.0,1593667891.0
90623,90623,292030,The Witcher 3: Wild Hunt,71050090,spanish,"Exelente compra, lo unico malo el movimiento a caballo",1592610258,1592610258,True,0,0,0.0,0,True,False,False,76561198117221281,30,1,4237.0,0.0,2502.0,1596500299.0
91939,91939,292030,The Witcher 3: Wild Hunt,70831006,turkish,"Şimdiye kadar oynadığım en iyi oyunlardan bir tanesidir; gerek hikaye olsun,müzik olsun,diyaloglar,görevler olsun herşeyiyle mükemmel bir oyun şiddetle oynamanızı tavsiye ederim.",1592233481,1592233481,True,0,0,0.0,0,True,False,False,76561198306253107,34,1,3713.0,20.0,3132.0,1610715807.0
11666,11666,292030,The Witcher 3: Wild Hunt,83384541,english,+1,1609158621,1609158621,True,0,0,0.0,0,True,False,False,76561198021813441,121,20,4569.0,1724.0,254.0,1611331149.0
84251,84251,292030,The Witcher 3: Wild Hunt,71949819,koreana,"키보드로 해서 그런가 전투가 너무 어렵고 위쳐센스 키면 너무 어지러워요. 
멥이 너무 넓어서 시간 너무 많이 잡아먹어요. 
",1593783401,1593783401,False,0,0,0.0,0,True,False,False,76561198863881667,146,24,404.0,0.0,404.0,1593783010.0
22276,22276,292030,The Witcher 3: Wild Hunt,81820211,schinese,太棒了,1607406330,1607406330,True,0,0,0.0,0,True,False,False,76561199025228164,16,1,5689.0,0.0,5635.0,1608383655.0
12547,12547,292030,The Witcher 3: Wild Hunt,83263966,schinese,值,1609043243,1609043243,True,0,0,0.0,0,True,False,False,76561198374806146,21,2,13005.0,38.0,12967.0,1611020495.0
43247,43247,292030,The Witcher 3: Wild Hunt,78840860,turkish,kesinlikle her oyuncu bu dünyanın içine bir kez olsun girmeli zaten giren çıkamıyor 28 saat oynamışım bana 1 saat gibi geldi kapılıp gidiyorum,1604694315,1604694315,True,0,0,0.0,0,True,False,False,76561198892881200,6,1,3516.0,0.0,1702.0,1607875513.0
64087,64087,292030,The Witcher 3: Wild Hunt,75218757,english,Good game what else to say :),1598877993,1598877993,True,0,0,0.0,0,True,False,False,76561198048991303,245,6,9323.0,0.0,7421.0,1599927658.0
85186,85186,292030,The Witcher 3: Wild Hunt,71817692,czech,Hurá na druhý průběh hrou.  Kéž by jsme se dočkali nějakého nečekaného dalšího DLC už do tak skvělého klubu DLCéček.  To by bylo splendit.,1593620954,1593620954,True,0,0,0.0,0,True,False,False,76561198121426889,40,8,11404.0,0.0,9999.0,1595193306.0
47949,47949,292030,The Witcher 3: Wild Hunt,77984297,spanish,Una obra de arte!!,1603396305,1603396305,True,0,0,0.0,0,True,False,False,76561198208967031,25,2,8093.0,74.0,5433.0,1610852567.0
30724,30724,292030,The Witcher 3: Wild Hunt,80723804,czech,"joo, je to sranda. haha",1606511412,1606511412,True,0,0,0.0,0,True,False,False,76561198271971296,33,1,4812.0,0.0,4441.0,1609091595.0
11047,11047,292030,The Witcher 3: Wild Hunt,83474254,turkish,<3,1609245501,1609245501,True,0,0,0.0,0,False,False,False,76561198114220261,74,31,627.0,0.0,351.0,1609348162.0
49661,49661,292030,The Witcher 3: Wild Hunt,77617455,russian,"Удивительная история о том, как даже самые завышенные ожидания можно не только оправдать, но и превзойти. 

Вы наверняка задаетесь вопросом: «А что с женщинами? Скольких может покорить Геральт, и как это обставлено?». Здесь поляки решили взять исключительно качеством. Ведьмак на старости лет стал крайне избирательным и не посмотрит ни в сторону простых крестьянок, ни, чего доброго, жриц любви. Его интересуют лишь чародейки, да и то не все. Романтических линий немного, но каждая отлично проработана и великолепно обставлена. И никаких вам эротических карточек — только натура.

Подается мир очень грамотно. Сперва мы бегаем по обветшалым и разоренным войной селениям да болотам, чтобы потом восхититься лоску богатого Новиграда, а уже после него отправляемся на настоящую жемчужину игры — острова Скелиге. Так или иначе, каждый раз восторженный «ох» вам обеспечен. Очень красивы и атмосферны все локации, но острова, конечно — лучшая из них. Заснеженные горы, грозы над застланными туманом грядами, суровый океан с выброшенными на берег ладьями — CD Projekt умудрилась сделать еще более впечатляющую Скандинавию, чем Bethesda. Залог успеха здесь, безусловно, в кропотливой ручной работе над каждым метром этого огромного и интересного мира.

Наши действия действительно влияют на мир, который постоянно меняется, как из-за развития сюжета, так и из-за решений Геральта. Причем от прохождения квестов может зависеть как судьба целых королевств, так и небольших деревень, а также благополучие их жителей. Все, как нам и обещали. Пройти игру дважды, мы, понятно, не успели, поэтому весь масштаб влияния решений на события оценить пока не удалось, однако то, что наши поступки изменяют судьбы множества персонажей и поселений, никаких сомнений не вызывает. Пожинать придется именно то, что посеем.",1602796815,1602796815,True,3,0,0.5254901647567749,0,True,False,False,76561198169195072,197,11,11159.0,0.0,2002.0,1609405934.0
10572,10572,292030,The Witcher 3: Wild Hunt,83540702,english,"Don't waste your money on cybergay, buy this instead. If you already have it, save your money and just play this again. If you have played it recently, stop playing games and focus on other things in life. In time you will forget enough to make another playthrough enjoyable. Maybe in 2 years time, you can start to think about cybergay.",1609306656,1609306656,True,0,0,0.4761904776096344,0,True,False,False,76561198173081090,20,3,16359.0,76.0,16281.0,1611275010.0
38277,38277,292030,The Witcher 3: Wild Hunt,79737279,english,"Perhaps the best RPG of the 2010-2019 decade. Has a really nice story, a very refined, bug-free gameplay. Its a very long game, at the time of writing this review I've played around 58 hours and I still haven't completed it yet. It can take upto 100 hours to complete it so people who don't like to be that much invested may find it cumbersome, but I still would recommend to them.",1606188535,1606188535,True,0,0,0.0,0,True,False,False,76561198083770898,56,15,4100.0,75.0,3494.0,1610645542.0
11081,11081,292030,The Witcher 3: Wild Hunt,83471040,turkish,Daha önce hiç 3A oyun oynamamış olsanız bile bu oyunu oynayın arkadaş!!!1! Enis bey biz görevimizin başındayız O7,1609242329,1609242329,True,3,0,0.54356849193573,0,False,False,False,76561198145110127,50,5,10869.0,16.0,10852.0,1610839163.0
72809,72809,292030,The Witcher 3: Wild Hunt,73627175,english,This game is big pp energy. 5 stars,1596319879,1596319879,True,0,0,0.0,0,True,False,False,76561198142132741,24,2,1607.0,0.0,1470.0,1598567064.0
74721,74721,292030,The Witcher 3: Wild Hunt,73293231,schinese,得劲,1595739002,1595739002,True,0,0,0.0,0,True,False,False,76561198419440899,22,1,6073.0,0.0,2168.0,1598087651.0
11404,11404,292030,The Witcher 3: Wild Hunt,83420901,turkish,bu oyunun alnı olsa da öpsem,1609188744,1609188744,True,0,0,0.4761904776096344,0,True,False,False,76561198213290835,47,1,4063.0,0.0,3413.0,1609778438.0
89592,89592,292030,The Witcher 3: Wild Hunt,71216510,schinese,2077又跳票了,1592907222,1592907222,True,0,0,0.0,0,True,False,False,76561198837020181,39,4,7028.0,0.0,6964.0,1605879448.0
30797,30797,292030,The Witcher 3: Wild Hunt,80714391,russian,Танго втроём 10 из 10),1606508330,1606508330,True,0,0,0.0,0,True,False,False,76561198081509986,181,4,17016.0,0.0,17005.0,1606998424.0
99991,99991,292030,The Witcher 3: Wild Hunt,69870479,schinese,我是傻逼,1590550158,1590550158,True,0,0,0.0,0,True,False,False,76561199020406780,54,3,4193.0,0.0,807.0,1591357712.0
90298,90298,292030,The Witcher 3: Wild Hunt,71101967,english,"Not as great as reviews would have you believe. I mean thanks to the solid writing it might be the best fantasy rpg I've played but it still suffers from the same problems as others. Namely, being so needlessly full of ephemera to complete as to make it feel like work after a certain point.",1592699410,1592699410,True,0,0,0.0,0,True,False,False,76561198007038081,570,46,8314.0,0.0,8314.0,1592517271.0
92426,92426,292030,The Witcher 3: Wild Hunt,70751587,schinese,喜欢RPG的朋友千万不要错过，真的神作而且价钱良心，力推Witcher！！！,1592098706,1592098706,True,0,0,0.0,0,True,False,False,76561198991013556,18,1,4881.0,0.0,2786.0,1598494974.0
15054,15054,292030,The Witcher 3: Wild Hunt,82908668,turkish,Mükemmel,1608672025,1608672025,True,0,0,0.0,0,True,False,False,76561198817591886,11,1,2842.0,0.0,2542.0,1609006372.0
74019,74019,292030,The Witcher 3: Wild Hunt,73416634,russian,"норм
",1595944020,1595944020,True,0,0,0.0,0,True,False,False,76561198364288107,79,7,6605.0,2136.0,686.0,1610562091.0
90357,90357,292030,The Witcher 3: Wild Hunt,71092337,english,"A great game for pottering around in. The main plot is fantastic, the DLC expands the world even more but sometimes it's good just to aimlessly wander the world and look at things.",1592681996,1592681996,True,0,0,0.0,0,True,False,False,76561197984819879,253,2,7355.0,0.0,7283.0,1592686242.0
40500,40500,292030,The Witcher 3: Wild Hunt,79340120,schinese,不过支线就过不了主线，吐了,1605497959,1605497959,False,0,0,0.3985507190227508,0,True,False,False,76561199088756379,64,7,293.0,0.0,293.0,1605011744.0
47089,47089,292030,The Witcher 3: Wild Hunt,78174090,turkish,Mükemmel bu oyun defalarca bitirilir,1603701966,1603701966,True,0,0,0.0,0,True,False,False,76561198216527069,49,3,9359.0,0.0,2351.0,1606503256.0
20535,20535,292030,The Witcher 3: Wild Hunt,82129650,brazilian,"Um game fantástico, imersivo e divertido de jogar. Com uma das melhores histórias que eu já vi em um RPG. Personagens carismaticos e universo bem vasto. Trilha sonora impecável, gameplay fluida e com horas de conteúdo!! Só pecou na dublagem pt-br, pois a unica voz que presta é a do geralt. Recomendo!",1607737154,1607737154,True,0,0,0.0,0,True,False,False,76561198081652337,90,9,1137.0,0.0,1137.0,1606882173.0
46080,46080,292030,The Witcher 3: Wild Hunt,78379773,schinese,非常不错,1604036287,1604036287,True,1,0,0.523809552192688,0,True,False,False,76561198861481522,10,3,3329.0,0.0,3321.0,1605591022.0
96839,96839,292030,The Witcher 3: Wild Hunt,70164790,latam,El mejor juego que jugué.,1591047214,1591047214,True,0,0,0.0,0,True,False,False,76561198109211304,55,3,6831.0,0.0,6780.0,1596603593.0
23739,23739,292030,The Witcher 3: Wild Hunt,81619313,turkish,oyun güzel tavsiye ederim :),1607120079,1607120079,True,0,0,0.0,0,True,False,False,76561198353631350,35,6,2656.0,0.0,2656.0,1607119917.0
9408,9408,292030,The Witcher 3: Wild Hunt,83702082,english,Yeah its good pretty good I guess,1609475799,1609475799,True,0,0,0.0,0,True,False,False,76561198431862917,24,2,4567.0,0.0,4452.0,1609483269.0
66949,66949,292030,The Witcher 3: Wild Hunt,74855498,turkish,Harika bi oyun aq,1598301092,1598301092,True,0,0,0.0,0,True,False,False,76561198167587361,111,4,6796.0,0.0,6796.0,1596985144.0
62762,62762,292030,The Witcher 3: Wild Hunt,75377851,polish,Gra przyjemna i mniej lub bardziej wymagająca Serdecznie polecam,1599145201,1599145201,True,0,0,0.0,0,True,False,False,76561198830237921,30,8,394.0,0.0,199.0,1604655728.0
80845,80845,292030,The Witcher 3: Wild Hunt,72368593,schinese,喜欢rpg还有什么理由可以拒绝？,1594305172,1594305172,True,0,0,0.0,0,True,False,False,76561198063783481,54,4,1114.0,0.0,913.0,1594372850.0
21217,21217,292030,The Witcher 3: Wild Hunt,81983815,schinese,永远嘀神,1607611757,1607611757,True,1,0,0.523809552192688,0,True,False,False,76561198893331816,7,3,18083.0,0.0,17922.0,1607956606.0
41523,41523,292030,The Witcher 3: Wild Hunt,79147697,russian,филс гуд,1605185747,1605185747,True,0,0,0.0,0,True,True,False,76561198343872306,30,2,5402.0,10.0,3931.0,1610382787.0
11265,11265,292030,The Witcher 3: Wild Hunt,83443766,polish,jd,1609210393,1609210440,True,0,0,0.0,0,True,False,False,76561198321172205,36,6,11544.0,0.0,11346.0,1609687942.0
33478,33478,292030,The Witcher 3: Wild Hunt,80381466,russian,Отличная игра за свои деньги,1606410826,1606410826,True,0,0,0.0,0,False,False,False,76561198262947641,89,4,9860.0,0.0,9860.0,1604774265.0
76491,76491,292030,The Witcher 3: Wild Hunt,73003433,english,"You, a Witcher experienced enough to take a ward, but you start with level 1 armour and swords, tiny experience from exploring and most of the monsters are out of your level. This game makes no sense. 

If this game was food it would be a very dry cake with a lot of icing sugar. Taste horrible.

But it's still cake. Eat it if you want to get fat.",1595255919,1595515242,False,2,0,0.4166666567325592,0,True,False,False,76561198116747386,52,40,966.0,0.0,865.0,1595532598.0
55516,55516,292030,The Witcher 3: Wild Hunt,76386154,english,"Lambert,Lambert what a prick.

-Geralt of Rivia",1600792415,1600792415,True,2,0,0.523809552192688,0,True,False,False,76561198396672632,68,5,6327.0,0.0,6327.0,1598528497.0
63071,63071,292030,The Witcher 3: Wild Hunt,75342284,koreana,"1회차 본편 완료.
발더스게이트2 이후로 가장 길게, 가장 몰입해서 플레이한 RPG였다.",1599075943,1599315287,True,0,0,0.0,0,True,False,False,76561198084460756,48,4,10385.0,0.0,7316.0,1607767251.0
97410,97410,292030,The Witcher 3: Wild Hunt,70115381,russian,"В смысле уже июнь,я же только в мае сел играть...",1590959026,1590959026,True,2,3,0.523809552192688,2,True,False,False,76561198830285151,65,19,2908.0,0.0,2189.0,1606060337.0
88159,88159,292030,The Witcher 3: Wild Hunt,71424682,turkish,OYUN MUAZZAM,1593196813,1593196813,True,0,0,0.0,0,True,False,False,76561198313155753,37,1,9474.0,0.0,9474.0,1577798063.0
2409,2409,292030,The Witcher 3: Wild Hunt,84731464,polish,Piękna gra z piękną fabułą,1610722668,1610722668,True,0,0,0.0,0,True,False,False,76561198303814347,40,1,3081.0,659.0,2950.0,1610834774.0
3222,3222,292030,The Witcher 3: Wild Hunt,84591963,english,peice o shite,1610513036,1610513036,True,0,0,0.0,0,True,False,False,76561198986217354,45,6,7344.0,12.0,7344.0,1610223817.0
75517,75517,292030,The Witcher 3: Wild Hunt,73161818,russian,"Круто, классно, модно, стильно, молодежно",1595511840,1595511840,True,0,0,0.0,0,True,False,False,76561198271295362,12,2,5329.0,473.0,783.0,1610219248.0
93263,93263,292030,The Witcher 3: Wild Hunt,70618223,schinese,还不错 描绘了巨大的中世纪欧洲世界，只是晦涩的古典诗歌以及冗长的对话然人头疼，以及战斗系统手感很一般，系统庞大复杂。任务也算是有着多样性。建模细节非常好，但是光渲染用的引擎不是非常好对比同时期的游戏，导致有时候黑夜傍晚画面树木太多的地方眼睛疼。,1591862164,1591862164,True,0,0,0.0,0,False,False,False,76561198016643812,22,3,5800.0,0.0,640.0,1597228175.0
33894,33894,292030,The Witcher 3: Wild Hunt,80333119,polish,"Najlepiej rozbudowana gra, w jaką kiedykolwiek grałem. Ścieżka dźwiękowa jest na poziomie mistrzowskim.",1606402198,1606402198,True,0,0,0.0,0,True,False,False,76561198871620159,54,7,12445.0,5.0,12377.0,1610534797.0
32213,32213,292030,The Witcher 3: Wild Hunt,80554953,russian,"Отличная игра с таким же геймплеем. Есть небольшие баги, но ничего страшного.",1606462753,1606462753,True,0,0,0.0,0,True,False,False,76561198121501052,69,6,3732.0,174.0,2040.0,1610560812.0
22793,22793,292030,The Witcher 3: Wild Hunt,81745485,brazilian,"Jogo maravilhoso, melhor rpg que joguei ultimamente.",1607285610,1607285610,True,0,0,0.0,0,True,False,False,76561198003612143,134,2,4992.0,1325.0,1865.0,1611370890.0
13645,13645,292030,The Witcher 3: Wild Hunt,83110372,english,"*Sees milkers*

*NEURON ACTIVATION*

YUhh Shani hot.
",1608900162,1608900162,True,0,0,0.0,0,False,False,False,76561198141739731,159,16,4506.0,0.0,4506.0,1506246665.0
88852,88852,292030,The Witcher 3: Wild Hunt,71338255,russian,"О третьем Ведьмаке высказались уже все кому не лень, поэтому вряд ли я скажу что-то новое. Игра была очень тепло принята игроками и критиками, а многочисленные награды и звания, вроде «Лучшей РПГ» и «Игры десятилетия»... 
Из достоинств: Огромный мир, отличный сюжет, множество проработанных квестов и интересных ситуаций, богатая проработка мира и персонажей, озвучка и музыкальное сопровождение.",1593114453,1593114453,True,1,0,0.51015967130661,0,True,False,False,76561198379217467,254,25,8216.0,0.0,6746.0,1604488291.0
3946,3946,292030,The Witcher 3: Wild Hunt,84479622,schinese,"GOOD
",1610353653,1610353653,True,0,0,0.0,0,True,False,False,76561198309077621,15,4,1218.0,423.0,1072.0,1610432170.0
17164,17164,292030,The Witcher 3: Wild Hunt,82607709,koreana,초반 전투에서 적응하는데 좀 어려웠는데 스토리도 훌륭하고 적응하니 할만하네요,1608275451,1608275451,True,0,0,0.0,0,True,False,False,76561198825652761,4,3,7193.0,934.0,1452.0,1611387259.0
41611,41611,292030,The Witcher 3: Wild Hunt,79134859,english,haha sword go swoosh,1605158102,1605158102,True,0,0,0.0,0,True,False,False,76561198851557324,15,2,2252.0,0.0,1311.0,1605478903.0
91552,91552,292030,The Witcher 3: Wild Hunt,70900818,turkish,güzel ama indirmde alsaydım keşkle lo neyse alın oynayın çok güzel bueno bueno godd good good,1592337216,1592337216,True,0,0,0.0,0,False,False,False,76561198352511538,27,6,4370.0,0.0,4270.0,1593265413.0
53253,53253,292030,The Witcher 3: Wild Hunt,76853110,schinese,太好玩了，开放世界真的非常满足，支线寻宝猎魔任务都好有趣，除了偶尔穿模没什么大问题,1601543544,1601543544,True,0,0,0.0,0,True,False,False,76561198851660659,21,2,4117.0,0.0,2758.0,1604207030.0
1801,1801,292030,The Witcher 3: Wild Hunt,84839303,schinese,神作！！！,1610873751,1610873751,True,0,0,0.0,0,True,False,False,76561199032894554,15,3,1872.0,814.0,1544.0,1611067229.0
44977,44977,292030,The Witcher 3: Wild Hunt,78565711,spanish,"⢀⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀⣀⣀⣤⣤⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ 
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ta bueno⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆ 
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠁⠸⣼⡿ 
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉⠀⠀⠀⠀⠀ 
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇compralo⠀⠀⠀⠀⠀⠀ 
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀ 
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⠻⠿⠿⠿⠿⠛⠉",1604283216,1604283216,True,0,0,0.0,0,True,False,False,76561198118048183,137,5,6219.0,0.0,5971.0,1604331512.0
76409,76409,292030,The Witcher 3: Wild Hunt,73013074,english,Very good adventure game. The combat mechanics are good and missions interesting.,1595269345,1595269345,True,0,0,0.0,0,True,False,False,76561198089955018,3,2,2347.0,0.0,491.0,1596217940.0
73658,73658,292030,The Witcher 3: Wild Hunt,73481865,turkish,BU OYUNU OYNAYIN .,1596054221,1596054221,True,0,0,0.0,0,True,False,False,76561198394761239,60,5,3764.0,0.0,2212.0,1606990103.0
34427,34427,292030,The Witcher 3: Wild Hunt,80274321,russian,Лучшее,1606392944,1606392944,True,0,0,0.0,0,True,False,False,76561198184855826,112,7,4382.0,0.0,4380.0,1606393035.0
81750,81750,292030,The Witcher 3: Wild Hunt,72260338,english,.,1594162206,1594162206,True,0,0,0.0,0,True,False,False,76561198102213470,178,18,4931.0,0.0,4931.0,1584751025.0
44596,44596,292030,The Witcher 3: Wild Hunt,78620545,spanish,El mejor juego,1604359075,1604359075,True,0,0,0.0,0,True,False,False,76561199006837522,26,9,8982.0,97.0,7107.0,1610244244.0
97231,97231,292030,The Witcher 3: Wild Hunt,70131269,schinese,沉浸其中一百多小时，很期待cyberpunk 2077,1590991340,1590991340,True,0,0,0.0,0,True,False,False,76561198829674847,230,32,7024.0,0.0,7024.0,1572629767.0
39317,39317,292030,The Witcher 3: Wild Hunt,79564011,russian,Шедевр.,1605894156,1605894156,True,0,0,0.0,0,True,False,False,76561198019836948,139,13,91.0,0.0,84.0,1608199132.0
79316,79316,292030,The Witcher 3: Wild Hunt,72593329,schinese,好玩,1594600748,1594600748,True,0,0,0.0,0,True,False,False,76561198339568522,13,1,2284.0,101.0,1293.0,1610857490.0
953,953,292030,The Witcher 3: Wild Hunt,84998762,english,If you haven't played this then what are you even doing?,1611092238,1611092238,True,0,0,0.0,0,True,False,False,76561198032037371,43,7,22578.0,0.0,22578.0,1574629614.0
87664,87664,292030,The Witcher 3: Wild Hunt,71491276,french,"Un excellent RPG. Long, beau, ultra-complet, un monde ouvert vaste et vivant, une histoire plaisante à suivre (surtout dans les 2 extensions), de nombreuses quêtes secondaires... Malgré ses 5 ans, il est bluffant. On regrettera seulement que le scénario principal tire un peu en longueur sur la fin (avec beaucoup d'aller-retours à faire lors des préparatifs pour la bataille finale) et que certaines quêtes secondaires ne soient pas passionnantes. Le système de combat demande également un certain temps d'adaptation, il est bien adapté à un affrontement contre un boss ou un gros monstre sur lequel il y a un contrat, mais les combats contre plusieurs petits ennemis mobiles (style loup, insectes ou goules qui vous attaquent en bande) peuvent se révéler assez durs à appréhender au début (à la longue on s'y fait). Malgré cela, The Witcher 3 est un des meilleurs RPG auquel j'ai joué, et je le recommande vivement.",1593266391,1593266391,True,0,0,0.0,0,True,False,False,76561198929978695,46,7,7843.0,0.0,7769.0,1594402122.0
92943,92943,292030,The Witcher 3: Wild Hunt,70668836,schinese,内容充实 一点也不觉得枯燥  育碧的rpg学不到真谛 只学到一地？？,1591957502,1591957502,True,0,0,0.0,0,True,False,False,76561198999495006,39,7,14416.0,0.0,4727.0,1595338650.0
1059,1059,292030,The Witcher 3: Wild Hunt,84976209,russian,"Молвят Киберпанк ,собъёт столько же бабок ,как Ведмак 3 
@@@
*Умирает от плохопрогрузившейся текстурки граффити*
@@@
Байка ,как я и думал",1611062861,1611062861,True,0,0,0.0,0,True,False,False,76561198397182207,39,2,9872.0,624.0,9494.0,1611174302.0
29395,29395,292030,The Witcher 3: Wild Hunt,80892732,schinese,良心巨作，废话少说，快尼玛给我买！,1606580894,1606580894,True,1,1,0.523809552192688,0,True,False,False,76561198358920762,64,3,226.0,0.0,226.0,1606580760.0
24233,24233,292030,The Witcher 3: Wild Hunt,81541414,polish,kozak gierka,1607021005,1607021005,True,0,0,0.0,0,True,False,False,76561198297433142,63,9,6627.0,0.0,6572.0,1607612696.0
67257,67257,292030,The Witcher 3: Wild Hunt,74786298,english,:),1598194833,1598194833,True,1,0,0.523809552192688,0,True,False,False,76561198067775494,46,1,2798.0,0.0,1564.0,1607993872.0
19570,19570,292030,The Witcher 3: Wild Hunt,82272522,schinese,玩了两天赛博朋克再来玩巫师三   不知道该说什么好  给个赞吧,1607869598,1607869598,True,0,0,0.0,0,True,False,False,76561198394857245,43,3,4154.0,0.0,1995.0,1609771735.0
99886,99886,292030,The Witcher 3: Wild Hunt,69880075,english,Great Game for chilling.,1590569789,1606382957,True,1,0,0.523809552192688,0,True,False,False,76561198396177989,16,2,7740.0,0.0,7740.0,1593031263.0
7842,7842,292030,The Witcher 3: Wild Hunt,83912709,russian,"Игра реально затянула, проджекты умеют делать хорошие игры,,,",1609687932,1609687932,True,0,0,0.0,0,True,False,False,76561198406175338,56,5,726.0,1.0,387.0,1610788713.0
